t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
16.40000,-111.46545,-111.46086,0.00086,0.00000,0.00000,-65.12912,-0.01333,0.00000,45.00000,-68.53914,-1.00074,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.40417,-111.46545,-111.46092,0.00085,0.00000,0.00000,-65.12912,-0.01314,0.00000,45.00000,-68.53908,-1.00074,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.40833,-111.46545,-111.46098,0.00084,0.00000,0.00000,-65.12912,-0.01296,0.00000,45.00000,-68.53902,-1.00074,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.41250,-111.46545,-111.46105,0.00083,0.00000,0.00000,-65.12912,-0.01278,0.00000,45.00000,-68.53895,-1.00075,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.41667,-111.46545,-111.46111,0.00082,0.00000,0.00000,-65.12912,-0.01261,0.00000,45.00000,-68.53889,-1.00075,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.42083,-111.46545,-111.46117,0.00080,0.00000,0.00000,-65.12912,-0.01243,0.00000,45.00000,-68.53883,-1.00075,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.42500,-111.46545,-111.46123,0.00079,0.00000,0.00000,-65.12912,-0.01226,0.00000,45.00000,-68.53877,-1.00075,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.42917,-111.46545,-111.46128,0.00078,0.00000,0.00000,-65.12912,-0.01209,0.00000,45.00000,-68.53872,-1.00076,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.43333,-111.46545,-111.46134,0.00077,0.00000,0.00000,-65.12912,-0.01193,0.00000,45.00000,-68.53866,-1.00076,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.43750,-111.46545,-111.46140,0.00076,0.00000,0.00000,-65.12912,-0.01176,0.00000,45.00000,-68.53860,-1.00076,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.44167,-111.46545,-111.46145,0.00075,0.00000,0.00000,-65.12912,-0.01160,0.00000,45.00000,-68.53855,-1.00076,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.44583,-111.46545,-111.46151,0.00074,0.00000,0.00000,-65.12912,-0.01144,0.00000,45.00000,-68.53849,-1.00077,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.45000,-111.46545,-111.46156,0.00073,0.00000,0.00000,-65.12912,-0.01128,0.00000,45.00000,-68.53844,-1.00077,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.45417,-111.46545,-111.46162,0.00072,0.00000,0.00000,-65.12912,-0.01113,0.00000,45.00000,-68.53838,-1.00077,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.45833,-111.46545,-111.46167,0.00071,0.00000,0.00000,-65.12912,-0.01097,0.00000,45.00000,-68.53833,-1.00077,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.46250,-111.46545,-111.46172,0.00070,0.00000,0.00000,-65.12912,-0.01082,0.00000,45.00000,-68.53828,-1.00077,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.46667,-111.46545,-111.46177,0.00069,0.00000,0.00000,-65.12912,-0.01067,0.00000,45.00000,-68.53823,-1.00078,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.47083,-111.46545,-111.46183,0.00068,0.00000,0.00000,-65.12912,-0.01053,0.00000,45.00000,-68.53817,-1.00078,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.47500,-111.46545,-111.46188,0.00067,0.00000,0.00000,-65.12912,-0.01038,0.00000,45.00000,-68.53812,-1.00078,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.47917,-111.46545,-111.46192,0.00066,0.00000,0.00000,-65.12912,-0.01024,0.00000,45.00000,-68.53808,-1.00078,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.48333,-111.46545,-111.46197,0.00065,0.00000,0.00000,-65.12912,-0.01010,0.00000,45.00000,-68.53803,-1.00078,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.48750,-111.46545,-111.46202,0.00064,0.00000,0.00000,-65.12912,-0.00996,0.00000,45.00000,-68.53798,-1.00079,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.49167,-111.46545,-111.46207,0.00063,0.00000,0.00000,-65.12912,-0.00982,0.00000,45.00000,-68.53793,-1.00079,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.49583,-111.46545,-111.46212,0.00063,0.00000,0.00000,-65.12912,-0.00968,0.00000,45.00000,-68.53788,-1.00079,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.50000,-111.46545,-111.46216,0.00062,0.00000,0.00000,-65.12912,-0.00955,0.00000,45.00000,-68.53784,-1.00079,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.50417,-111.46545,-111.46221,0.00061,0.00000,0.00000,-65.12912,-0.00942,0.00000,45.00000,-68.53779,-1.00079,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.50833,-111.46545,-111.46225,0.00060,0.00000,0.00000,-65.12912,-0.00929,0.00000,45.00000,-68.53775,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.51250,-111.46545,-111.46230,0.00059,0.00000,0.00000,-65.12912,-0.00916,0.00000,45.00000,-68.53770,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.51667,-111.46545,-111.46234,0.00058,0.00000,0.00000,-65.12912,-0.00903,0.00000,45.00000,-68.53766,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.52083,-111.46545,-111.46238,0.00058,0.00000,0.00000,-65.12912,-0.00891,0.00000,45.00000,-68.53762,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.52500,-111.46545,-111.46242,0.00057,0.00000,0.00000,-65.12912,-0.00879,0.00000,45.00000,-68.53758,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.52917,-111.46545,-111.46247,0.00056,0.00000,0.00000,-65.12912,-0.00867,0.00000,45.00000,-68.53753,-1.00080,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.53333,-111.46545,-111.46251,0.00055,0.00000,0.00000,-65.12912,-0.00855,0.00000,45.00000,-68.53749,-1.00081,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.53750,-111.46545,-111.46255,0.00054,0.00000,0.00000,-65.12912,-0.00843,0.00000,45.00000,-68.53745,-1.00081,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.54167,-111.46545,-111.46259,0.00054,0.00000,0.00000,-65.12912,-0.00831,0.00000,45.00000,-68.53741,-1.00081,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.54583,-111.46545,-111.46263,0.00053,0.00000,0.00000,-65.12912,-0.00820,0.00000,45.00000,-68.53737,-1.00081,1.04803,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.55000,-111.46545,-111.46267,0.00052,0.00000,0.00000,-65.12912,-0.00808,0.00000,45.00000,-68.53733,-1.00081,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.55417,-111.46545,-111.46271,0.00052,0.00000,0.00000,-65.12912,-0.00797,0.00000,45.00000,-68.53729,-1.00081,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.55833,-111.46545,-111.46274,0.00051,0.00000,0.00000,-65.12912,-0.00786,0.00000,45.00000,-68.53726,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.56250,-111.46545,-111.46278,0.00050,0.00000,0.00000,-65.12912,-0.00775,0.00000,45.00000,-68.53722,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.56667,-111.46545,-111.46282,0.00049,0.00000,0.00000,-65.12912,-0.00765,0.00000,45.00000,-68.53718,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.57083,-111.46545,-111.46285,0.00049,0.00000,0.00000,-65.12912,-0.00754,0.00000,45.00000,-68.53715,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.57500,-111.46545,-111.46289,0.00048,0.00000,0.00000,-65.12912,-0.00744,0.00000,45.00000,-68.53711,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.57917,-111.46545,-111.46293,0.00047,0.00000,0.00000,-65.12912,-0.00733,0.00000,45.00000,-68.53707,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.58333,-111.46545,-111.46296,0.00047,0.00000,0.00000,-65.12912,-0.00723,0.00000,45.00000,-68.53704,-1.00082,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.58750,-111.46545,-111.46299,0.00046,0.00000,0.00000,-65.12912,-0.00713,0.00000,45.00000,-68.53701,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.59167,-111.46545,-111.46303,0.00045,0.00000,0.00000,-65.12912,-0.00704,0.00000,45.00000,-68.53697,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.59583,-111.46545,-111.46306,0.00045,0.00000,0.00000,-65.12912,-0.00694,0.00000,45.00000,-68.53694,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.60000,-111.46545,-111.46309,0.00044,0.00000,0.00000,-65.12912,-0.00684,0.00000,45.00000,-68.53691,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.60417,-111.46545,-111.46313,0.00044,0.00000,0.00000,-65.12912,-0.00675,0.00000,45.00000,-68.53687,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.60833,-111.46545,-111.46316,0.00043,0.00000,0.00000,-65.12912,-0.00666,0.00000,45.00000,-68.53684,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.61250,-111.46545,-111.46319,0.00042,0.00000,0.00000,-65.12912,-0.00656,0.00000,45.00000,-68.53681,-1.00083,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.61667,-111.46545,-111.46322,0.00042,0.00000,0.00000,-65.12912,-0.00647,0.00000,45.00000,-68.53678,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.62083,-111.46545,-111.46325,0.00041,0.00000,0.00000,-65.12912,-0.00638,0.00000,45.00000,-68.53675,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.62500,-111.46545,-111.46328,0.00041,0.00000,0.00000,-65.12912,-0.00630,0.00000,45.00000,-68.53672,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.62917,-111.46545,-111.46331,0.00040,0.00000,0.00000,-65.12912,-0.00621,0.00000,45.00000,-68.53669,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.63333,-111.46545,-111.46334,0.00040,0.00000,0.00000,-65.12912,-0.00612,0.00000,45.00000,-68.53666,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.63750,-111.46545,-111.46337,0.00039,0.00000,0.00000,-65.12912,-0.00604,0.00000,45.00000,-68.53663,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.64167,-111.46545,-111.46340,0.00039,0.00000,0.00000,-65.12912,-0.00596,0.00000,45.00000,-68.53660,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.64583,-111.46545,-111.46343,0.00038,0.00000,0.00000,-65.12912,-0.00587,0.00000,45.00000,-68.53657,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.65000,-111.46545,-111.46346,0.00037,0.00000,0.00000,-65.12912,-0.00579,0.00000,45.00000,-68.53654,-1.00084,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.65417,-111.46545,-111.46348,0.00037,0.00000,0.00000,-65.12912,-0.00571,0.00000,45.00000,-68.53652,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.65833,-111.46545,-111.46351,0.00036,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53649,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.66250,-111.46545,-111.46354,0.00036,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53646,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.66667,-111.46545,-111.46357,0.00035,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53643,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.67083,-111.46545,-111.46359,0.00035,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53641,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.67500,-111.46545,-111.46362,0.00034,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53638,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.67917,-111.46545,-111.46364,0.00034,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53636,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.68333,-111.46545,-111.46367,0.00034,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53633,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.68750,-111.46545,-111.46369,0.00033,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53631,-1.00085,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.69167,-111.46545,-111.46372,0.00033,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53628,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.69583,-111.46545,-111.46374,0.00032,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53626,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.70000,-111.46545,-111.46376,0.00032,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53624,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.70417,-111.46545,-111.46379,0.00031,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53621,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.70833,-111.46545,-111.46381,0.00031,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53619,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.71250,-111.46545,-111.46383,0.00030,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53617,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.71667,-111.46545,-111.46386,0.00030,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53614,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.72083,-111.46545,-111.46388,0.00030,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53612,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.72500,-111.46545,-111.46390,0.00029,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53610,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.72917,-111.46545,-111.46392,0.00029,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53608,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.73333,-111.46545,-111.46394,0.00028,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53606,-1.00086,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.73750,-111.46545,-111.46396,0.00028,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53604,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.74167,-111.46545,-111.46398,0.00028,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53602,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.74583,-111.46545,-111.46400,0.00027,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53600,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.75000,-111.46545,-111.46402,0.00027,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53598,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.75417,-111.46545,-111.46404,0.00026,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53596,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.75833,-111.46545,-111.46406,0.00026,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53594,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.76250,-111.46545,-111.46408,0.00026,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53592,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.76667,-111.46545,-111.46410,0.00025,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53590,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.77083,-111.46545,-111.46412,0.00025,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53588,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.77500,-111.46545,-111.46414,0.00025,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53586,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.77917,-111.46545,-111.46416,0.00024,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53584,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.78333,-111.46545,-111.46417,0.00024,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53583,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.78750,-111.46545,-111.46419,0.00024,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53581,-1.00087,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.79167,-111.46545,-111.46421,0.00023,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53579,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.79583,-111.46545,-111.46423,0.00023,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53577,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.80000,-111.46545,-111.46424,0.00023,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53576,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.80417,-111.46545,-111.46426,0.00022,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53574,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.80833,-111.46545,-111.46428,0.00022,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53572,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.81250,-111.46545,-111.46429,0.00022,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53571,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.81667,-111.46545,-111.46431,0.00021,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53569,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.82083,-111.46545,-111.46432,0.00021,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53568,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.82500,-111.46545,-111.46434,0.00021,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53566,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.82917,-111.46545,-111.46436,0.00021,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53564,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.83333,-111.46545,-111.46437,0.00020,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53563,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.83750,-111.46545,-111.46439,0.00020,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53561,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.84167,-111.46545,-111.46440,0.00020,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53560,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.84583,-111.46545,-111.46441,0.00019,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53559,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.85000,-111.46545,-111.46443,0.00019,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53557,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.85417,-111.46545,-111.46444,0.00019,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53556,-1.00088,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.85833,-111.46545,-111.46446,0.00019,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53554,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.86250,-111.46545,-111.46447,0.00018,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53553,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.86667,-111.46545,-111.46448,0.00018,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53552,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.87083,-111.46545,-111.46450,0.00018,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53550,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.87500,-111.46545,-111.46451,0.00018,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53549,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.87917,-111.46545,-111.46452,0.00017,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53548,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.88333,-111.46545,-111.46454,0.00017,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53546,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.88750,-111.46545,-111.46455,0.00017,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53545,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.89167,-111.46545,-111.46456,0.00017,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53544,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.89583,-111.46545,-111.46457,0.00017,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53543,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.90000,-111.46545,-111.46459,0.00016,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53541,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.90417,-111.46545,-111.46460,0.00016,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53540,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.90833,-111.46545,-111.46461,0.00016,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53539,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.91250,-111.46545,-111.46462,0.00016,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53538,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.91667,-111.46545,-111.46463,0.00015,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53537,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.92083,-111.46545,-111.46464,0.00015,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53536,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.92500,-111.46545,-111.46466,0.00015,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53534,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.92917,-111.46545,-111.46467,0.00015,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53533,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.93333,-111.46545,-111.46468,0.00015,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53532,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.93750,-111.46545,-111.46469,0.00014,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53531,-1.00089,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.94167,-111.46545,-111.46470,0.00014,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53530,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.94583,-111.46545,-111.46471,0.00014,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53529,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.95000,-111.46545,-111.46472,0.00014,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53528,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.95417,-111.46545,-111.46473,0.00014,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53527,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.95833,-111.46545,-111.46474,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53526,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.96250,-111.46545,-111.46475,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53525,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.96667,-111.46545,-111.46476,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53524,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.97083,-111.46545,-111.46477,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53523,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.97500,-111.46545,-111.46478,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53522,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.97917,-111.46545,-111.46479,0.00013,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53521,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.98333,-111.46545,-111.46480,0.00012,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53520,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
16.98750,-111.46545,-111.46481,0.00012,0.00000,0.00000,-65.12912,0.00000,0.00000,45.00000,-68.53519,-1.00090,1.04802,6.51291,0.00000,0.00000,0.35000,0.00000,none
