t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
12.98750,90.16258,79.94214,1.43953,-0.01193,-0.00028,-0.20787,0.52513,60.00000,60.00000,160.05786,0.00000,0.06000,0.02079,1.00000,1.00000,0.00000,0.00000,none
12.99167,90.16264,79.94422,1.43924,-0.01193,-0.00028,-0.20566,0.53720,60.00000,60.00000,160.05578,0.00000,0.06000,0.02057,1.00000,1.00000,0.00000,0.00000,none
12.99583,90.16271,79.94630,1.43895,-0.01193,-0.00028,-0.20340,0.54909,60.00000,60.00000,160.05370,0.00000,0.06000,0.02034,1.00000,1.00000,0.00000,0.00000,none
13.00000,90.16278,79.94838,1.43866,-0.01193,-0.00028,-0.20108,0.56081,60.00000,60.00000,160.05162,0.00000,0.06000,0.02011,1.00000,1.00000,0.00000,0.00000,none
13.00417,90.16284,79.95046,1.43837,-0.01194,-0.00028,-0.19872,0.57235,60.00000,60.00000,160.04954,0.00000,0.06000,0.01987,1.00000,1.00000,0.00000,0.00000,none
13.00833,90.16291,79.95253,1.43808,-0.01194,-0.00028,-0.19631,0.58370,60.00000,60.00000,160.04747,0.00000,0.06000,0.01963,1.00000,1.00000,0.00000,0.00000,none
13.01250,90.16297,79.95461,1.43779,-0.01194,-0.00028,-0.19386,0.59488,60.00000,60.00000,160.04539,0.00000,0.06000,0.01939,1.00000,1.00000,0.00000,0.00000,none
13.01667,90.16304,79.95668,1.43750,-0.01194,-0.00028,-0.19136,0.60586,60.00000,60.00000,160.04332,0.00000,0.06000,0.01914,1.00000,1.00000,0.00000,0.00000,none
13.02083,90.16311,79.95876,1.43721,-0.01195,-0.00028,-0.18881,0.61667,60.00000,60.00000,160.04124,0.00000,0.06000,0.01888,1.00000,1.00000,0.00000,0.00000,none
13.02500,90.16317,79.96083,1.43692,-0.01195,-0.00028,-0.18622,0.62728,60.00000,60.00000,160.03917,0.00000,0.06000,0.01862,1.00000,1.00000,0.00000,0.00000,none
13.02917,90.16324,79.96291,1.43663,-0.01195,-0.00028,-0.18358,0.63769,60.00000,60.00000,160.03709,0.00000,0.06000,0.01836,1.00000,1.00000,0.00000,0.00000,none
13.03333,90.16331,79.96498,1.43634,-0.01195,-0.00028,-0.18090,0.64792,60.00000,60.00000,160.03502,0.00000,0.06000,0.01809,1.00000,1.00000,0.00000,0.00000,none
13.03750,90.16337,79.96705,1.43605,-0.01195,-0.00028,-0.17818,0.65794,60.00000,60.00000,160.03295,0.00000,0.06000,0.01782,1.00000,1.00000,0.00000,0.00000,none
13.04167,90.16344,79.96913,1.43576,-0.01196,-0.00028,-0.17542,0.66777,60.00000,60.00000,160.03087,0.00000,0.06000,0.01754,1.00000,1.00000,0.00000,0.00000,none
13.04583,90.16351,79.97120,1.43547,-0.01196,-0.00028,-0.17262,0.67740,60.00000,60.00000,160.02880,0.00000,0.06000,0.01726,1.00000,1.00000,0.00000,0.00000,none
13.05000,90.16357,79.97327,1.43518,-0.01196,-0.00028,-0.16978,0.68683,60.00000,60.00000,160.02673,0.00000,0.06000,0.01698,1.00000,1.00000,0.00000,0.00000,none
13.05417,90.16364,79.97534,1.43489,-0.01196,-0.00028,-0.16690,0.69605,60.00000,60.00000,160.02466,0.00000,0.06000,0.01669,1.00000,1.00000,0.00000,0.00000,none
13.05833,90.16371,79.97741,1.43461,-0.01196,-0.00028,-0.16398,0.70506,60.00000,60.00000,160.02259,0.00000,0.06000,0.01640,1.00000,1.00000,0.00000,0.00000,none
13.06250,90.16377,79.97948,1.43432,-0.01197,-0.00028,-0.16102,0.71387,60.00000,60.00000,160.02052,0.00000,0.06000,0.01610,1.00000,1.00000,0.00000,0.00000,none
13.06667,90.16384,79.98154,1.43403,-0.01197,-0.00028,-0.15803,0.72247,60.00000,60.00000,160.01846,0.00000,0.06000,0.01580,1.00000,1.00000,0.00000,0.00000,none
13.07083,90.16391,79.98361,1.43374,-0.01197,-0.00028,-0.15500,0.73086,60.00000,60.00000,160.01639,0.00000,0.06000,0.01550,1.00000,1.00000,0.00000,0.00000,none
13.07500,90.16397,79.98568,1.43345,-0.01197,-0.00028,-0.15194,0.73903,60.00000,60.00000,160.01432,0.00000,0.06000,0.01519,1.00000,1.00000,0.00000,0.00000,none
13.07917,90.16404,79.98774,1.43316,-0.01198,-0.00028,-0.14884,0.74699,60.00000,60.00000,160.01226,0.00000,0.06000,0.01488,1.00000,1.00000,0.00000,0.00000,none
13.08333,90.16411,79.98981,1.43288,-0.01198,-0.00028,-0.14571,0.75474,60.00000,60.00000,160.01019,0.00000,0.06000,0.01457,1.00000,1.00000,0.00000,0.00000,none
13.08750,90.16417,79.99188,1.43259,-0.01198,-0.00028,-0.14255,0.76227,60.00000,60.00000,160.00812,0.00000,0.06000,0.01426,1.00000,1.00000,0.00000,0.00000,none
13.09167,90.16424,79.99394,1.43230,-0.01198,-0.00028,-0.13936,0.76958,60.00000,60.00000,160.00606,0.00000,0.06000,0.01394,1.00000,1.00000,0.00000,0.00000,none
13.09583,90.16431,79.99600,1.43201,-0.01198,-0.00028,-0.13614,0.77667,60.00000,60.00000,160.00400,0.00000,0.06000,0.01361,1.00000,1.00000,0.00000,0.00000,none
13.10000,90.16438,79.99807,1.43173,-0.01199,-0.00028,-0.13289,0.78354,60.00000,60.00000,160.00193,0.00000,0.06000,0.01329,1.00000,1.00000,0.00000,0.00000,none
13.10417,90.16444,80.00013,1.43144,-0.01199,-0.00028,-0.12961,0.79019,60.00000,60.00000,159.99987,0.00000,0.06000,0.01296,1.00000,1.00000,0.00000,0.00000,none
13.10833,90.16451,80.00219,1.43115,-0.01199,-0.00028,-0.12631,0.79661,60.00000,60.00000,159.99781,0.00000,0.06000,0.01263,1.00000,1.00000,0.00000,0.00000,none
13.11250,90.16458,80.00425,1.43086,-0.01199,-0.00028,-0.12297,0.80281,60.00000,60.00000,159.99575,0.00000,0.06000,0.01230,1.00000,1.00000,0.00000,0.00000,none
13.11667,90.16465,80.00631,1.43058,-0.01200,-0.00028,-0.11962,0.80879,60.00000,60.00000,159.99369,0.00000,0.06000,0.01196,1.00000,1.00000,0.00000,0.00000,none
13.12083,90.16471,80.00837,1.43029,-0.01200,-0.00028,-0.11623,0.81454,60.00000,60.00000,159.99163,0.00000,0.06000,0.01162,1.00000,1.00000,0.00000,0.00000,none
13.12500,90.16478,80.01043,1.43000,-0.01200,-0.00028,-0.11283,0.82007,60.00000,60.00000,159.98957,0.00000,0.06000,0.01128,1.00000,1.00000,0.00000,0.00000,none
13.12917,90.16485,80.01249,1.42972,-0.01200,-0.00028,-0.10940,0.82536,60.00000,60.00000,159.98751,0.00000,0.06000,0.01094,1.00000,1.00000,0.00000,0.00000,none
13.13333,90.16492,80.01455,1.42943,-0.01200,-0.00028,-0.10595,0.83043,60.00000,60.00000,159.98545,0.00000,0.06000,0.01060,1.00000,1.00000,0.00000,0.00000,none
13.13750,90.16498,80.01660,1.42914,-0.01201,-0.00028,-0.10248,0.83527,60.00000,60.00000,159.98340,0.00000,0.06000,0.01025,1.00000,1.00000,0.00000,0.00000,none
13.14167,90.16505,80.01866,1.42886,-0.01201,-0.00028,-0.09899,0.83988,60.00000,60.00000,159.98134,0.00000,0.06000,0.00990,1.00000,1.00000,0.00000,0.00000,none
13.14583,90.16512,80.02071,1.42857,-0.01201,-0.00028,-0.09548,0.84426,60.00000,60.00000,159.97929,0.00000,0.06000,0.00955,1.00000,1.00000,0.00000,0.00000,none
13.15000,90.16519,80.02277,1.42828,-0.01201,-0.00028,-0.09195,0.84841,60.00000,60.00000,159.97723,0.00000,0.06000,0.00920,1.00000,1.00000,0.00000,0.00000,none
13.15417,90.16526,80.02482,1.42800,-0.01201,-0.00028,-0.08841,0.85233,60.00000,60.00000,159.97518,0.00000,0.06000,0.00884,1.00000,1.00000,0.00000,0.00000,none
13.15833,90.16532,80.02688,1.42771,-0.01202,-0.00028,-0.08485,0.85601,60.00000,60.00000,159.97312,0.00000,0.06000,0.00849,1.00000,1.00000,0.00000,0.00000,none
13.16250,90.16539,80.02893,1.42743,-0.01202,-0.00029,-0.08128,0.85947,60.00000,60.00000,159.97107,0.00000,0.06000,0.00813,1.00000,1.00000,0.00000,0.00000,none
13.16667,90.16546,80.03098,1.42714,-0.01202,-0.00029,-0.07769,0.86269,60.00000,60.00000,159.96902,0.00000,0.06000,0.00777,1.00000,1.00000,0.00000,0.00000,none
13.17083,90.16553,80.03304,1.42685,-0.01202,-0.00029,-0.07409,0.86568,60.00000,60.00000,159.96696,0.00000,0.06000,0.00741,1.00000,1.00000,0.00000,0.00000,none
13.17500,90.16560,80.03509,1.42657,-0.01203,-0.00029,-0.07048,0.86844,60.00000,60.00000,159.96491,0.00000,0.06000,0.00705,1.00000,1.00000,0.00000,0.00000,none
13.17917,90.16566,80.03714,1.42628,-0.01203,-0.00029,-0.06685,0.87096,60.00000,60.00000,159.96286,0.00000,0.06000,0.00669,1.00000,1.00000,0.00000,0.00000,none
13.18333,90.16573,80.03919,1.42600,-0.01203,-0.00029,-0.06322,0.87326,60.00000,60.00000,159.96081,0.00000,0.06000,0.00632,1.00000,1.00000,0.00000,0.00000,none
13.18750,90.16580,80.04124,1.42571,-0.01203,-0.00029,-0.05958,0.87532,60.00000,60.00000,159.95876,0.00000,0.06000,0.00596,1.00000,1.00000,0.00000,0.00000,none
13.19167,90.16587,80.04329,1.42543,-0.01203,-0.00029,-0.05593,0.87715,60.00000,60.00000,159.95671,0.00000,0.06000,0.00559,1.00000,1.00000,0.00000,0.00000,none
13.19583,90.16594,80.04533,1.42514,-0.01204,-0.00029,-0.05227,0.87874,60.00000,60.00000,159.95467,0.00000,0.06000,0.00523,1.00000,1.00000,0.00000,0.00000,none
13.20000,90.16601,80.04738,1.42486,-0.01204,-0.00029,-0.04860,0.88011,60.00000,60.00000,159.95262,0.00000,0.06000,0.00486,1.00000,1.00000,0.00000,0.00000,none
13.20417,90.16607,80.04943,1.42457,-0.01204,-0.00029,-0.04493,0.88124,60.00000,60.00000,159.95057,0.00000,0.06000,0.00449,1.00000,1.00000,0.00000,0.00000,none
13.20833,90.16614,80.05147,1.42429,-0.01204,-0.00029,-0.04126,0.88214,60.00000,60.00000,159.94853,0.00000,0.06000,0.00413,1.00000,1.00000,0.00000,0.00000,none
13.21250,90.16621,80.05352,1.42400,-0.01204,-0.00029,-0.03758,0.88281,60.00000,60.00000,159.94648,0.00000,0.06000,0.00376,1.00000,1.00000,0.00000,0.00000,none
13.21667,90.16628,80.05557,1.42372,-0.01205,-0.00029,-0.03390,0.88325,60.00000,60.00000,159.94443,0.00000,0.06000,0.00339,1.00000,1.00000,0.00000,0.00000,none
13.22083,90.16635,80.05761,1.42343,-0.01205,-0.00029,-0.03022,0.88346,60.00000,60.00000,159.94239,0.00000,0.06000,0.00302,1.00000,1.00000,0.00000,0.00000,none
13.22500,90.16642,80.05965,1.42315,-0.01205,-0.00029,-0.02654,0.88344,60.00000,60.00000,159.94035,0.00000,0.06000,0.00265,1.00000,1.00000,0.00000,0.00000,none
13.22917,90.16649,80.06170,1.42286,-0.01205,-0.00029,-0.02286,0.88319,60.00000,60.00000,159.93830,0.00000,0.06000,0.00229,1.00000,1.00000,0.00000,0.00000,none
13.23333,90.16656,80.06374,1.42258,-0.01206,-0.00029,-0.01918,0.88271,60.00000,60.00000,159.93626,0.00000,0.06000,0.00192,1.00000,1.00000,0.00000,0.00000,none
13.23750,90.16662,80.06578,1.42229,-0.01206,-0.00029,-0.01550,0.88201,60.00000,60.00000,159.93422,0.00000,0.06000,0.00155,1.00000,1.00000,0.00000,0.00000,none
13.24167,90.16669,80.06782,1.42201,-0.01206,-0.00029,-0.01183,0.88107,60.00000,60.00000,159.93218,0.00000,0.06000,0.00118,1.00000,1.00000,0.00000,0.00000,none
13.24583,90.16676,80.06986,1.42173,-0.01206,-0.00029,-0.00816,0.87992,60.00000,60.00000,159.93014,0.00000,0.06000,0.00082,1.00000,1.00000,0.00000,0.00000,none
13.25000,90.16683,80.07190,1.42144,-0.01206,-0.00029,-0.00450,0.87854,60.00000,60.00000,159.92810,0.00000,0.06000,0.00045,1.00000,1.00000,0.00000,0.00000,none
13.25417,90.16690,80.07394,1.42116,-0.01207,-0.00029,-0.00084,0.87693,60.00000,60.00000,159.92606,0.00000,0.06000,0.00008,1.00000,1.00000,0.00000,0.00000,none
13.25833,90.16697,80.07598,1.42088,-0.01207,-0.00029,0.00281,0.87515,60.00000,60.00000,159.92402,0.00000,0.06000,0.00023,1.00000,1.00000,0.00000,0.00000,none
13.26250,90.16704,80.07802,1.42059,-0.01207,-0.00029,0.00645,0.87332,60.00000,60.00000,159.92198,0.00000,0.06000,0.00054,1.00000,1.00000,0.00000,0.00000,none
13.26667,90.16711,80.08006,1.42031,-0.01207,-0.00029,0.01009,0.87142,60.00000,60.00000,159.91994,0.00000,0.06000,0.00084,1.00000,1.00000,0.00000,0.00000,none
13.27083,90.16718,80.08209,1.42003,-0.01207,-0.00029,0.01371,0.86948,60.00000,60.00000,159.91791,0.00000,0.06000,0.00114,1.00000,1.00000,0.00000,0.00000,none
13.27500,90.16725,80.08413,1.41974,-0.01208,-0.00029,0.01733,0.86748,60.00000,60.00000,159.91587,0.00000,0.06000,0.00144,1.00000,1.00000,0.00000,0.00000,none
13.27917,90.16732,80.08616,1.41946,-0.01208,-0.00029,0.02094,0.86543,60.00000,60.00000,159.91384,0.00000,0.06000,0.00175,1.00000,1.00000,0.00000,0.00000,none
13.28333,90.16739,80.08820,1.41918,-0.01208,-0.00029,0.02454,0.86333,60.00000,60.00000,159.91180,0.00000,0.06000,0.00205,1.00000,1.00000,0.00000,0.00000,none
13.28750,90.16746,80.09023,1.41889,-0.01208,-0.00029,0.02814,0.86118,60.00000,60.00000,159.90977,0.00000,0.06000,0.00234,1.00000,1.00000,0.00000,0.00000,none
13.29167,90.16753,80.09227,1.41861,-0.01209,-0.00029,0.03172,0.85897,60.00000,60.00000,159.90773,0.00000,0.06000,0.00264,1.00000,1.00000,0.00000,0.00000,none
13.29583,90.16760,80.09430,1.41833,-0.01209,-0.00029,0.03529,0.85672,60.00000,60.00000,159.90570,0.00000,0.06000,0.00294,1.00000,1.00000,0.00000,0.00000,none
13.30000,90.16767,80.09633,1.41805,-0.01209,-0.00029,0.03886,0.85441,60.00000,60.00000,159.90367,0.00000,0.06000,0.00324,1.00000,1.00000,0.00000,0.00000,none
13.30417,90.16773,80.09836,1.41776,-0.01209,-0.00029,0.04241,0.85205,60.00000,60.00000,159.90164,0.00000,0.06000,0.00353,1.00000,1.00000,0.00000,0.00000,none
13.30833,90.16780,80.10039,1.41748,-0.01209,-0.00029,0.04596,0.84965,60.00000,60.00000,159.89961,0.00000,0.06000,0.00383,1.00000,1.00000,0.00000,0.00000,none
13.31250,90.16787,80.10243,1.41720,-0.01210,-0.00029,0.04949,0.84719,60.00000,60.00000,159.89757,0.00000,0.06000,0.00412,1.00000,1.00000,0.00000,0.00000,none
13.31667,90.16794,80.10445,1.41692,-0.01210,-0.00029,0.05302,0.84468,60.00000,60.00000,159.89555,0.00000,0.06000,0.00442,1.00000,1.00000,0.00000,0.00000,none
13.32083,90.16801,80.10648,1.41663,-0.01210,-0.00029,0.05653,0.84212,60.00000,60.00000,159.89352,0.00000,0.06000,0.00471,1.00000,1.00000,0.00000,0.00000,none
13.32500,90.16808,80.10851,1.41635,-0.01210,-0.00029,0.06004,0.83952,60.00000,60.00000,159.89149,0.00000,0.06000,0.00500,1.00000,1.00000,0.00000,0.00000,none
13.32917,90.16815,80.11054,1.41607,-0.01210,-0.00029,0.06353,0.83686,60.00000,60.00000,159.88946,0.00000,0.06000,0.00529,1.00000,1.00000,0.00000,0.00000,none
13.33333,90.16822,80.11257,1.41579,-0.01211,-0.00029,0.06701,0.83416,60.00000,60.00000,159.88743,0.00000,0.06000,0.00558,1.00000,1.00000,0.00000,0.00000,none
13.33750,90.16830,80.11459,1.41551,-0.01211,-0.00029,0.07048,0.83141,60.00000,60.00000,159.88541,0.00000,0.06000,0.00587,1.00000,1.00000,0.00000,0.00000,none
13.34167,90.16837,80.11662,1.41522,-0.01211,-0.00029,0.07394,0.82861,60.00000,60.00000,159.88338,0.00000,0.06000,0.00616,1.00000,1.00000,0.00000,0.00000,none
13.34583,90.16844,80.11865,1.41494,-0.01211,-0.00029,0.07739,0.82577,60.00000,60.00000,159.88135,0.00000,0.06000,0.00645,1.00000,1.00000,0.00000,0.00000,none
13.35000,90.16851,80.12067,1.41466,-0.01211,-0.00029,0.08082,0.82288,60.00000,60.00000,159.87933,0.00000,0.06000,0.00674,1.00000,1.00000,0.00000,0.00000,none
13.35417,90.16858,80.12270,1.41438,-0.01212,-0.00030,0.08424,0.81994,60.00000,60.00000,159.87730,0.00000,0.06000,0.00702,1.00000,1.00000,0.00000,0.00000,none
13.35833,90.16865,80.12472,1.41410,-0.01212,-0.00030,0.08765,0.81695,60.00000,60.00000,159.87528,0.00000,0.06000,0.00730,1.00000,1.00000,0.00000,0.00000,none
13.36250,90.16872,80.12674,1.41382,-0.01212,-0.00030,0.09105,0.81392,60.00000,60.00000,159.87326,0.00000,0.06000,0.00759,1.00000,1.00000,0.00000,0.00000,none
13.36667,90.16879,80.12876,1.41354,-0.01212,-0.00030,0.09444,0.81085,60.00000,60.00000,159.87124,0.00000,0.06000,0.00787,1.00000,1.00000,0.00000,0.00000,none
13.37083,90.16886,80.13079,1.41326,-0.01213,-0.00030,0.09781,0.80773,60.00000,60.00000,159.86921,0.00000,0.06000,0.00815,1.00000,1.00000,0.00000,0.00000,none
13.37500,90.16893,80.13281,1.41298,-0.01213,-0.00030,0.10117,0.80456,60.00000,60.00000,159.86719,0.00000,0.06000,0.00843,1.00000,1.00000,0.00000,0.00000,none
13.37917,90.16900,80.13483,1.41269,-0.01213,-0.00030,0.10451,0.80135,60.00000,60.00000,159.86517,0.00000,0.06000,0.00871,1.00000,1.00000,0.00000,0.00000,none
13.38333,90.16907,80.13685,1.41241,-0.01213,-0.00030,0.10784,0.79810,60.00000,60.00000,159.86315,0.00000,0.06000,0.00899,1.00000,1.00000,0.00000,0.00000,none
13.38750,90.16914,80.13887,1.41213,-0.01213,-0.00030,0.11116,0.79480,60.00000,60.00000,159.86113,0.00000,0.06000,0.00926,1.00000,1.00000,0.00000,0.00000,none
13.39167,90.16921,80.14089,1.41185,-0.01214,-0.00030,0.11447,0.79146,60.00000,60.00000,159.85911,0.00000,0.06000,0.00954,1.00000,1.00000,0.00000,0.00000,none
13.39583,90.16928,80.14290,1.41157,-0.01214,-0.00030,0.11776,0.78808,60.00000,60.00000,159.85710,0.00000,0.06000,0.00981,1.00000,1.00000,0.00000,0.00000,none
13.40000,90.16935,80.14492,1.41129,-0.01214,-0.00030,0.12103,0.78465,60.00000,60.00000,159.85508,0.00000,0.06000,0.01009,1.00000,1.00000,0.00000,0.00000,none
13.40417,90.16943,80.14694,1.41101,-0.01214,-0.00030,0.12430,0.78118,60.00000,60.00000,159.85306,0.00000,0.06000,0.01036,1.00000,1.00000,0.00000,0.00000,none
13.40833,90.16950,80.14895,1.41073,-0.01214,-0.00030,0.12754,0.77767,60.00000,60.00000,159.85105,0.00000,0.06000,0.01063,1.00000,1.00000,0.00000,0.00000,none
13.41250,90.16957,80.15097,1.41045,-0.01215,-0.00030,0.13078,0.77412,60.00000,60.00000,159.84903,0.00000,0.06000,0.01090,1.00000,1.00000,0.00000,0.00000,none
13.41667,90.16964,80.15298,1.41017,-0.01215,-0.00030,0.13400,0.77053,60.00000,60.00000,159.84702,0.00000,0.06000,0.01117,1.00000,1.00000,0.00000,0.00000,none
13.42083,90.16971,80.15500,1.40989,-0.01215,-0.00030,0.13720,0.76690,60.00000,60.00000,159.84500,0.00000,0.06000,0.01143,1.00000,1.00000,0.00000,0.00000,none
13.42500,90.16978,80.15701,1.40961,-0.01215,-0.00030,0.14039,0.76322,60.00000,60.00000,159.84299,0.00000,0.06000,0.01170,1.00000,1.00000,0.00000,0.00000,none
13.42917,90.16985,80.15903,1.40933,-0.01215,-0.00030,0.14356,0.75951,60.00000,60.00000,159.84097,0.00000,0.06000,0.01196,1.00000,1.00000,0.00000,0.00000,none
13.43333,90.16992,80.16104,1.40905,-0.01216,-0.00030,0.14672,0.75576,60.00000,60.00000,159.83896,0.00000,0.06000,0.01223,1.00000,1.00000,0.00000,0.00000,none
13.43750,90.16999,80.16305,1.40878,-0.01216,-0.00030,0.14986,0.75197,60.00000,60.00000,159.83695,0.00000,0.06000,0.01249,1.00000,1.00000,0.00000,0.00000,none
13.44167,90.17007,80.16506,1.40850,-0.01216,-0.00030,0.15298,0.74814,60.00000,60.00000,159.83494,0.00000,0.06000,0.01275,1.00000,1.00000,0.00000,0.00000,none
13.44583,90.17014,80.16707,1.40822,-0.01216,-0.00030,0.15609,0.74427,60.00000,60.00000,159.83293,0.00000,0.06000,0.01301,1.00000,1.00000,0.00000,0.00000,none
13.45000,90.17021,80.16908,1.40794,-0.01217,-0.00030,0.15918,0.74036,60.00000,60.00000,159.83092,0.00000,0.06000,0.01327,1.00000,1.00000,0.00000,0.00000,none
13.45417,90.17028,80.17109,1.40766,-0.01217,-0.00030,0.16226,0.73642,60.00000,60.00000,159.82891,0.00000,0.06000,0.01352,1.00000,1.00000,0.00000,0.00000,none
13.45833,90.17035,80.17310,1.40738,-0.01217,-0.00030,0.16532,0.73244,60.00000,60.00000,159.82690,0.00000,0.06000,0.01378,1.00000,1.00000,0.00000,0.00000,none
13.46250,90.17042,80.17511,1.40710,-0.01217,-0.00030,0.16836,0.72842,60.00000,60.00000,159.82489,0.00000,0.06000,0.01403,1.00000,1.00000,0.00000,0.00000,none
13.46667,90.17050,80.17711,1.40682,-0.01217,-0.00030,0.17139,0.72437,60.00000,60.00000,159.82289,0.00000,0.06000,0.01428,1.00000,1.00000,0.00000,0.00000,none
13.47083,90.17057,80.17912,1.40654,-0.01218,-0.00030,0.17440,0.72028,60.00000,60.00000,159.82088,0.00000,0.06000,0.01453,1.00000,1.00000,0.00000,0.00000,none
13.47500,90.17064,80.18113,1.40627,-0.01218,-0.00030,0.17739,0.71615,60.00000,60.00000,159.81887,0.00000,0.06000,0.01478,1.00000,1.00000,0.00000,0.00000,none
13.47917,90.17071,80.18313,1.40599,-0.01218,-0.00030,0.18037,0.71199,60.00000,60.00000,159.81687,0.00000,0.06000,0.01503,1.00000,1.00000,0.00000,0.00000,none
13.48333,90.17078,80.18514,1.40571,-0.01218,-0.00030,0.18333,0.70780,60.00000,60.00000,159.81486,0.00000,0.06000,0.01528,1.00000,1.00000,0.00000,0.00000,none
13.48750,90.17085,80.18714,1.40543,-0.01218,-0.00030,0.18627,0.70357,60.00000,60.00000,159.81286,0.00000,0.06000,0.01552,1.00000,1.00000,0.00000,0.00000,none
13.49167,90.17093,80.18915,1.40515,-0.01219,-0.00030,0.18919,0.69930,60.00000,60.00000,159.81085,0.00000,0.06000,0.01577,1.00000,1.00000,0.00000,0.00000,none
13.49583,90.17100,80.19115,1.40487,-0.01219,-0.00030,0.19209,0.69501,60.00000,60.00000,159.80885,0.00000,0.06000,0.01601,1.00000,1.00000,0.00000,0.00000,none
13.50000,90.17107,80.19315,1.40460,-0.01219,-0.00030,0.19498,0.69068,60.00000,60.00000,159.80685,0.00000,0.06000,0.01625,1.00000,1.00000,0.00000,0.00000,none
13.50417,90.17114,80.19515,1.40432,-0.01219,-0.00030,0.19785,0.68631,60.00000,60.00000,159.80485,0.00000,0.06000,0.01649,1.00000,1.00000,0.00000,0.00000,none
13.50833,90.17121,80.19715,1.40404,-0.01219,-0.00030,0.20070,0.68192,60.00000,60.00000,159.80285,0.00000,0.06000,0.01673,1.00000,1.00000,0.00000,0.00000,none
13.51250,90.17129,80.19916,1.40376,-0.01220,-0.00030,0.20353,0.67749,60.00000,60.00000,159.80084,0.00000,0.06000,0.01696,1.00000,1.00000,0.00000,0.00000,none
13.51667,90.17136,80.20116,1.40349,-0.01220,-0.00030,0.20635,0.67303,60.00000,60.00000,159.79884,0.00000,0.06000,0.01720,1.00000,1.00000,0.00000,0.00000,none
13.52083,90.17143,80.20315,1.40321,-0.01220,-0.00030,0.20914,0.66854,60.00000,60.00000,159.79685,0.00000,0.06000,0.01743,1.00000,1.00000,0.00000,0.00000,none
13.52500,90.17150,80.20515,1.40293,-0.01220,-0.00030,0.21192,0.66402,60.00000,60.00000,159.79485,0.00000,0.06000,0.01766,1.00000,1.00000,0.00000,0.00000,none
13.52917,90.17157,80.20715,1.40266,-0.01221,-0.00030,0.21467,0.65947,60.00000,60.00000,159.79285,0.00000,0.06000,0.01789,1.00000,1.00000,0.00000,0.00000,none
13.53333,90.17165,80.20915,1.40238,-0.01221,-0.00030,0.21741,0.65489,60.00000,60.00000,159.79085,0.00000,0.06000,0.01812,1.00000,1.00000,0.00000,0.00000,none
13.53750,90.17172,80.21115,1.40210,-0.01221,-0.00030,0.22013,0.65028,60.00000,60.00000,159.78885,0.00000,0.06000,0.01834,1.00000,1.00000,0.00000,0.00000,none
13.54167,90.17179,80.21314,1.40182,-0.01221,-0.00030,0.22283,0.64564,60.00000,60.00000,159.78686,0.00000,0.06000,0.01857,1.00000,1.00000,0.00000,0.00000,none
13.54583,90.17186,80.21514,1.40155,-0.01221,-0.00030,0.22551,0.64097,60.00000,60.00000,159.78486,0.00000,0.06000,0.01879,1.00000,1.00000,0.00000,0.00000,none
13.55000,90.17194,80.21713,1.40127,-0.01222,-0.00030,0.22817,0.63627,60.00000,60.00000,159.78287,0.00000,0.06000,0.01901,1.00000,1.00000,0.00000,0.00000,none
13.55417,90.17201,80.21913,1.40099,-0.01222,-0.00030,0.23081,0.63155,60.00000,60.00000,159.78087,0.00000,0.06000,0.01923,1.00000,1.00000,0.00000,0.00000,none
13.55833,90.17208,80.22112,1.40072,-0.01222,-0.00030,0.23344,0.62679,60.00000,60.00000,159.77888,0.00000,0.06000,0.01945,1.00000,1.00000,0.00000,0.00000,none
13.56250,90.17215,80.22312,1.40044,-0.01222,-0.00030,0.23604,0.62201,60.00000,60.00000,159.77688,0.00000,0.06000,0.01967,1.00000,1.00000,0.00000,0.00000,none
13.56667,90.17223,80.22511,1.40017,-0.01222,-0.00030,0.23862,0.61721,60.00000,60.00000,159.77489,0.00000,0.06000,0.01988,1.00000,1.00000,0.00000,0.00000,none
13.57083,90.17230,80.22710,1.39989,-0.01223,-0.00030,0.24118,0.61238,60.00000,60.00000,159.77290,0.00000,0.06000,0.02010,1.00000,1.00000,0.00000,0.00000,none
13.57500,90.17237,80.22909,1.39961,-0.01223,-0.00030,0.24372,0.60752,60.00000,60.00000,159.77091,0.00000,0.06000,0.02031,1.00000,1.00000,0.00000,0.00000,none
13.57917,90.17244,80.23108,1.39934,-0.01223,-0.00030,0.24624,0.60263,60.00000,60.00000,159.76892,0.00000,0.06000,0.02052,1.00000,1.00000,0.00000,0.00000,none
13.58333,90.17252,80.23307,1.39906,-0.01223,-0.00030,0.24874,0.59773,60.00000,60.00000,159.76693,0.00000,0.06000,0.02073,1.00000,1.00000,0.00000,0.00000,none
13.58750,90.17259,80.23506,1.39879,-0.01223,-0.00030,0.25122,0.59279,60.00000,60.00000,159.76494,0.00000,0.06000,0.02094,1.00000,1.00000,0.00000,0.00000,none
13.59167,90.17266,80.23705,1.39851,-0.01224,-0.00031,0.25368,0.58783,60.00000,60.00000,159.76295,0.00000,0.06000,0.02114,1.00000,1.00000,0.00000,0.00000,none
13.59583,90.17274,80.23904,1.39823,-0.01224,-0.00031,0.25612,0.58285,60.00000,60.00000,159.76096,0.00000,0.06000,0.02134,1.00000,1.00000,0.00000,0.00000,none
