t,TWA,AWA,u,v,r,phi,p,delta,deltaMax,alpha,CL,CD,amaLoad,brailLee,brailWind,crewPos,crewPosX,shuntPhase
10.87917,50.94257,42.45925,2.08072,-0.09568,0.00672,-2.90347,25.40470,25.00000,25.00000,162.54075,0.29547,0.12336,0.29035,0.51250,0.97500,0.05000,0.00000,none
10.88333,50.94098,42.46398,2.07911,-0.09551,0.00666,-2.79752,25.44860,25.00000,25.00000,162.53602,0.29670,0.12345,0.27975,0.51125,0.97375,0.04875,0.00000,none
10.88750,50.93939,42.46869,2.07751,-0.09534,0.00661,-2.69140,25.48852,25.00000,25.00000,162.53131,0.29794,0.12354,0.26914,0.51000,0.97250,0.04750,0.00000,none
10.89167,50.93782,42.47338,2.07591,-0.09518,0.00655,-2.58513,25.52438,25.00000,25.00000,162.52662,0.29918,0.12363,0.25851,0.50875,0.97125,0.04625,0.00000,none
10.89583,50.93627,42.47804,2.07432,-0.09502,0.00649,-2.47871,25.55613,25.00000,25.00000,162.52196,0.30041,0.12373,0.24787,0.50750,0.97000,0.04500,0.00000,none
10.90000,50.93472,42.48268,2.07273,-0.09486,0.00643,-2.37216,25.58372,25.00000,25.00000,162.51732,0.30165,0.12382,0.23722,0.50625,0.96875,0.04375,0.00000,none
10.90417,50.93319,42.48729,2.07115,-0.09471,0.00638,-2.26551,25.60707,25.00000,25.00000,162.51271,0.30289,0.12392,0.22655,0.50500,0.96750,0.04250,0.00000,none
10.90833,50.93168,42.49189,2.06958,-0.09456,0.00632,-2.15878,25.62613,25.00000,25.00000,162.50811,0.30413,0.12401,0.21588,0.50375,0.96625,0.04125,0.00000,none
10.91250,50.93018,42.49646,2.06802,-0.09442,0.00626,-2.05197,25.64086,25.00000,25.00000,162.50354,0.30538,0.12411,0.20520,0.50250,0.96500,0.04000,0.00000,none
10.91667,50.92869,42.50101,2.06646,-0.09428,0.00620,-1.94511,25.65118,25.00000,25.00000,162.49899,0.30662,0.12421,0.19451,0.50125,0.96375,0.03875,0.00000,none
10.92083,50.92722,42.50553,2.06491,-0.09414,0.00614,-1.83821,25.65704,25.00000,25.00000,162.49447,0.30786,0.12431,0.18382,0.50000,0.96250,0.03750,0.00000,none
10.92500,50.92576,42.51003,2.06336,-0.09400,0.00607,-1.73131,25.65840,25.00000,25.00000,162.48997,0.30911,0.12440,0.17313,0.49875,0.96125,0.03625,0.00000,none
10.92917,50.92432,42.51451,2.06182,-0.09387,0.00601,-1.62440,25.65520,25.00000,25.00000,162.48549,0.31036,0.12450,0.16244,0.49750,0.96000,0.03500,0.00000,none
10.93333,50.92289,42.51897,2.06029,-0.09374,0.00595,-1.51752,25.64738,25.00000,25.00000,162.48103,0.31160,0.12460,0.15175,0.49625,0.95875,0.03375,0.00000,none
10.93750,50.92148,42.52340,2.05876,-0.09362,0.00588,-1.41068,25.63490,25.00000,25.00000,162.47660,0.31285,0.12471,0.14107,0.49500,0.95750,0.03250,0.00000,none
10.94167,50.92008,42.52782,2.05725,-0.09350,0.00582,-1.30390,25.61770,25.00000,25.00000,162.47218,0.31410,0.12481,0.13039,0.49375,0.95625,0.03125,0.00000,none
10.94583,50.91870,42.53221,2.05574,-0.09338,0.00576,-1.19720,25.59574,25.00000,25.00000,162.46779,0.31535,0.12491,0.11972,0.49250,0.95500,0.03000,0.00000,none
10.95000,50.91733,42.53658,2.05423,-0.09327,0.00569,-1.09061,25.56897,25.00000,25.00000,162.46342,0.31660,0.12501,0.10906,0.49125,0.95375,0.02875,0.00000,none
10.95417,50.91598,42.54093,2.05273,-0.09316,0.00562,-0.98414,25.53735,25.00000,25.00000,162.45907,0.31786,0.12512,0.09841,0.49000,0.95250,0.02750,0.00000,none
10.95833,50.91465,42.54525,2.05124,-0.09305,0.00556,-0.87780,25.50083,25.00000,25.00000,162.45475,0.31911,0.12522,0.08778,0.48875,0.95125,0.02625,0.00000,none
10.96250,50.91333,42.54956,2.04976,-0.09295,0.00549,-0.77163,25.45936,25.00000,25.00000,162.45044,0.32037,0.12533,0.07716,0.48750,0.95000,0.02500,0.00000,none
10.96667,50.91203,42.55384,2.04828,-0.09285,0.00542,-0.66565,25.41292,25.00000,25.00000,162.44616,0.32162,0.12544,0.06656,0.48625,0.94875,0.02375,0.00000,none
10.97083,50.91074,42.55810,2.04681,-0.09275,0.00536,-0.55987,25.36146,25.00000,25.00000,162.44190,0.32288,0.12554,0.05599,0.48500,0.94750,0.02250,0.00000,none
10.97500,50.90947,42.56234,2.04534,-0.09266,0.00529,-0.45431,25.30493,25.00000,25.00000,162.43766,0.32414,0.12565,0.04543,0.48375,0.94625,0.02125,0.00000,none
10.97917,50.90822,42.56656,2.04389,-0.09257,0.00522,-0.34900,25.24331,25.00000,25.00000,162.43344,0.32540,0.12576,0.03490,0.48250,0.94500,0.02000,0.00000,none
10.98333,50.90698,42.57076,2.04244,-0.09248,0.00515,-0.24396,25.17657,25.00000,25.00000,162.42924,0.32666,0.12587,0.02440,0.48125,0.94375,0.01875,0.00000,none
10.98750,50.90576,42.57494,2.04099,-0.09240,0.00508,-0.13920,25.10466,25.00000,25.00000,162.42506,0.32792,0.12598,0.01392,0.48000,0.94250,0.01750,0.00000,none
10.99167,50.90455,42.57909,2.03956,-0.09232,0.00501,-0.03476,25.02756,25.00000,25.00000,162.42091,0.32918,0.12609,0.00348,0.47875,0.94125,0.01625,0.00000,none
10.99583,50.90337,42.58323,2.03813,-0.09225,0.00494,0.06936,24.94635,25.00000,25.00000,162.41677,0.33044,0.12620,0.00578,0.47750,0.94000,0.01500,0.00000,none
11.00000,50.90220,42.58742,2.03668,-0.09217,0.00488,0.17305,24.82709,25.00000,25.00000,162.41258,0.33171,0.12632,0.01442,0.47625,0.93875,0.10000,0.00000,none
11.00417,50.90104,42.59160,2.03524,-0.09211,0.00482,0.27625,24.70715,25.00000,25.00000,162.40840,0.33298,0.12643,0.02302,0.47500,0.93750,0.10000,0.00000,none
11.00833,50.89990,42.59576,2.03380,-0.09204,0.00476,0.37894,24.58656,25.00000,25.00000,162.40424,0.33425,0.12655,0.03158,0.47375,0.93625,0.10000,0.00000,none
11.01250,50.89877,42.59990,2.03237,-0.09198,0.00470,0.48113,24.46533,25.00000,25.00000,162.40010,0.33552,0.12666,0.04009,0.47250,0.93500,0.10000,0.00000,none
11.01667,50.89765,42.60402,2.03095,-0.09192,0.00464,0.58282,24.34348,25.00000,25.00000,162.39598,0.33679,0.12678,0.04857,0.47125,0.93375,0.10000,0.00000,none
11.02083,50.89655,42.60813,2.02953,-0.09187,0.00458,0.68400,24.22102,25.00000,25.00000,162.39187,0.33806,0.12690,0.05700,0.47000,0.93250,0.10000,0.00000,none
11.02500,50.89547,42.61221,2.02811,-0.09182,0.00452,0.78466,24.09797,25.00000,25.00000,162.38779,0.33933,0.12702,0.06539,0.46875,0.93125,0.10000,0.00000,none
11.02917,50.89439,42.61628,2.02670,-0.09177,0.00446,0.88481,23.97436,25.00000,25.00000,162.38372,0.34060,0.12713,0.07373,0.46750,0.93000,0.10000,0.00000,none
11.03333,50.89333,42.62034,2.02530,-0.09172,0.00441,0.98445,23.85019,25.00000,25.00000,162.37966,0.34188,0.12725,0.08204,0.46625,0.92875,0.10000,0.00000,none
11.03750,50.89229,42.62437,2.02390,-0.09168,0.00435,1.08356,23.72547,25.00000,25.00000,162.37563,0.34316,0.12738,0.09030,0.46500,0.92750,0.10000,0.00000,none
11.04167,50.89126,42.62839,2.02250,-0.09164,0.00429,1.18216,23.60024,25.00000,25.00000,162.37161,0.34443,0.12750,0.09851,0.46375,0.92625,0.10000,0.00000,none
11.04583,50.89024,42.63238,2.02112,-0.09161,0.00423,1.28023,23.47450,25.00000,25.00000,162.36762,0.34571,0.12762,0.10669,0.46250,0.92500,0.10000,0.00000,none
11.05000,50.88924,42.63636,2.01973,-0.09158,0.00417,1.37778,23.34827,25.00000,25.00000,162.36364,0.34699,0.12774,0.11481,0.46125,0.92375,0.10000,0.00000,none
11.05417,50.88825,42.64032,2.01836,-0.09155,0.00412,1.47480,23.22157,25.00000,25.00000,162.35968,0.34827,0.12787,0.12290,0.46000,0.92250,0.10000,0.00000,none
11.05833,50.88727,42.64426,2.01699,-0.09152,0.00406,1.57129,23.09440,25.00000,25.00000,162.35574,0.34955,0.12799,0.13094,0.45875,0.92125,0.10000,0.00000,none
11.06250,50.88631,42.64819,2.01562,-0.09150,0.00400,1.66725,22.96680,25.00000,25.00000,162.35181,0.35083,0.12812,0.13894,0.45750,0.92000,0.10000,0.00000,none
11.06667,50.88536,42.65209,2.01426,-0.09148,0.00394,1.76268,22.83876,25.00000,25.00000,162.34791,0.35212,0.12824,0.14689,0.45625,0.91875,0.10000,0.00000,none
11.07083,50.88443,42.65598,2.01291,-0.09147,0.00389,1.85757,22.71031,25.00000,25.00000,162.34402,0.35340,0.12837,0.15480,0.45500,0.91750,0.10000,0.00000,none
11.07500,50.88351,42.65985,2.01156,-0.09146,0.00383,1.95193,22.58147,25.00000,25.00000,162.34015,0.35469,0.12850,0.16266,0.45375,0.91625,0.10000,0.00000,none
11.07917,50.88260,42.66369,2.01021,-0.09145,0.00377,2.04575,22.45223,25.00000,25.00000,162.33631,0.35597,0.12863,0.17048,0.45250,0.91500,0.10000,0.00000,none
11.08333,50.88171,42.66752,2.00888,-0.09144,0.00371,2.13903,22.32264,25.00000,25.00000,162.33248,0.35726,0.12876,0.17825,0.45125,0.91375,0.10000,0.00000,none
11.08750,50.88083,42.67133,2.00754,-0.09144,0.00366,2.23177,22.19268,25.00000,25.00000,162.32867,0.35855,0.12889,0.18598,0.45000,0.91250,0.10000,0.00000,none
11.09167,50.87996,42.67512,2.00622,-0.09144,0.00360,2.32397,22.06239,25.00000,25.00000,162.32488,0.35984,0.12902,0.19366,0.44875,0.91125,0.10000,0.00000,none
11.09583,50.87911,42.67889,2.00490,-0.09145,0.00354,2.41563,21.93177,25.00000,25.00000,162.32111,0.36113,0.12915,0.20130,0.44750,0.91000,0.10000,0.00000,none
11.10000,50.87827,42.68265,2.00358,-0.09146,0.00348,2.50674,21.80084,25.00000,25.00000,162.31735,0.36242,0.12929,0.20889,0.44625,0.90875,0.10000,0.00000,none
11.10417,50.87745,42.68638,2.00227,-0.09147,0.00343,2.59730,21.66961,25.00000,25.00000,162.31362,0.36371,0.12942,0.21644,0.44500,0.90750,0.10000,0.00000,none
11.10833,50.87664,42.69009,2.00097,-0.09148,0.00337,2.68732,21.53810,25.00000,25.00000,162.30991,0.36500,0.12956,0.22394,0.44375,0.90625,0.10000,0.00000,none
11.11250,50.87584,42.69379,1.99967,-0.09150,0.00331,2.77678,21.40632,25.00000,25.00000,162.30621,0.36630,0.12969,0.23140,0.44250,0.90500,0.10000,0.00000,none
11.11667,50.87505,42.69746,1.99838,-0.09152,0.00326,2.86570,21.27428,25.00000,25.00000,162.30254,0.36759,0.12983,0.23881,0.44125,0.90375,0.10000,0.00000,none
11.12083,50.87428,42.70111,1.99709,-0.09155,0.00320,2.95407,21.14200,25.00000,25.00000,162.29889,0.36889,0.12997,0.24617,0.44000,0.90250,0.10000,0.00000,none
11.12500,50.87353,42.70475,1.99581,-0.09157,0.00314,3.04189,21.00949,25.00000,25.00000,162.29525,0.37018,0.13010,0.25349,0.43875,0.90125,0.10000,0.00000,none
11.12917,50.87278,42.70836,1.99454,-0.09160,0.00309,3.12915,20.87677,25.00000,25.00000,162.29164,0.37148,0.13024,0.26076,0.43750,0.90000,0.10000,0.00000,none
11.13333,50.87205,42.71195,1.99327,-0.09164,0.00303,3.21586,20.74383,25.00000,25.00000,162.28805,0.37278,0.13038,0.26799,0.43625,0.89875,0.10000,0.00000,none
11.13750,50.87134,42.71553,1.99201,-0.09168,0.00297,3.30201,20.61071,25.00000,25.00000,162.28447,0.37408,0.13052,0.27517,0.43500,0.89750,0.10000,0.00000,none
11.14167,50.87063,42.71908,1.99075,-0.09172,0.00292,3.38761,20.47741,25.00000,25.00000,162.28092,0.37538,0.13067,0.28230,0.43375,0.89625,0.10000,0.00000,none
11.14583,50.86994,42.72261,1.98950,-0.09176,0.00286,3.47266,20.34394,25.00000,25.00000,162.27739,0.37668,0.13081,0.28939,0.43250,0.89500,0.10000,0.00000,none
11.15000,50.86927,42.72613,1.98826,-0.09181,0.00280,3.55715,20.21032,25.00000,25.00000,162.27387,0.37798,0.13095,0.29643,0.43125,0.89375,0.10000,0.00000,none
11.15417,50.86861,42.72962,1.98702,-0.09186,0.00275,3.64108,20.07655,25.00000,25.00000,162.27038,0.37928,0.13109,0.30342,0.43000,0.89250,0.10000,0.00000,none
11.15833,50.86796,42.73309,1.98579,-0.09191,0.00269,3.72445,19.94266,25.00000,25.00000,162.26691,0.38058,0.13124,0.31037,0.42875,0.89125,0.10000,0.00000,none
11.16250,50.86732,42.73654,1.98456,-0.09197,0.00263,3.80727,19.80865,25.00000,25.00000,162.26346,0.38189,0.13138,0.31727,0.42750,0.89000,0.10000,0.00000,none
11.16667,50.86670,42.73997,1.98335,-0.09203,0.00257,3.88952,19.67453,25.00000,25.00000,162.26003,0.38319,0.13153,0.32413,0.42625,0.88875,0.10000,0.00000,none
11.17083,50.86609,42.74338,1.98213,-0.09209,0.00252,3.97122,19.54031,25.00000,25.00000,162.25662,0.38449,0.13168,0.33094,0.42500,0.88750,0.10000,0.00000,none
11.17500,50.86550,42.74676,1.98093,-0.09216,0.00246,4.05236,19.40602,25.00000,25.00000,162.25324,0.38580,0.13183,0.33770,0.42375,0.88625,0.10000,0.00000,none
11.17917,50.86492,42.75013,1.97972,-0.09223,0.00240,4.13294,19.27165,25.00000,25.00000,162.24987,0.38710,0.13197,0.34441,0.42250,0.88500,0.10000,0.00000,none
11.18333,50.86435,42.75347,1.97853,-0.09230,0.00235,4.21296,19.13722,25.00000,25.00000,162.24653,0.38841,0.13212,0.35108,0.42125,0.88375,0.10000,0.00000,none
11.18750,50.86380,42.75680,1.97734,-0.09238,0.00229,4.29241,19.00274,25.00000,25.00000,162.24320,0.38972,0.13227,0.35770,0.42000,0.88250,0.10000,0.00000,none
11.19167,50.86326,42.76010,1.97616,-0.09246,0.00223,4.37131,18.86822,25.00000,25.00000,162.23990,0.39102,0.13243,0.36428,0.41875,0.88125,0.10000,0.00000,none
11.19583,50.86273,42.76338,1.97498,-0.09254,0.00218,4.44965,18.73367,25.00000,25.00000,162.23662,0.39233,0.13258,0.37080,0.41750,0.88000,0.10000,0.00000,none
11.20000,50.86222,42.76664,1.97382,-0.09263,0.00212,4.52743,18.59910,25.00000,25.00000,162.23336,0.39364,0.13273,0.37729,0.41625,0.87875,0.10000,0.00000,none
11.20417,50.86172,42.76988,1.97265,-0.09272,0.00206,4.60464,18.46453,25.00000,25.00000,162.23012,0.39495,0.13288,0.38372,0.41500,0.87750,0.10000,0.00000,none
11.20833,50.86123,42.77310,1.97150,-0.09281,0.00200,4.68130,18.32996,25.00000,25.00000,162.22690,0.39626,0.13304,0.39011,0.41375,0.87625,0.10000,0.00000,none
11.21250,50.86076,42.77629,1.97035,-0.09290,0.00195,4.75739,18.19540,25.00000,25.00000,162.22371,0.39757,0.13319,0.39645,0.41250,0.87500,0.10000,0.00000,none
11.21667,50.86030,42.77946,1.96920,-0.09300,0.00189,4.83293,18.06087,25.00000,25.00000,162.22054,0.39888,0.13335,0.40274,0.41125,0.87375,0.10000,0.00000,none
11.22083,50.85986,42.78261,1.96807,-0.09311,0.00183,4.90790,17.92637,25.00000,25.00000,162.21739,0.40019,0.13350,0.40899,0.41000,0.87250,0.10000,0.00000,none
11.22500,50.85943,42.78574,1.96694,-0.09321,0.00178,4.98231,17.79191,25.00000,25.00000,162.21426,0.40150,0.13366,0.41519,0.40875,0.87125,0.10000,0.00000,none
11.22917,50.85901,42.78885,1.96581,-0.09332,0.00172,5.05616,17.65750,25.00000,25.00000,162.21115,0.40281,0.13382,0.42135,0.40750,0.87000,0.10000,0.00000,none
11.23333,50.85861,42.79193,1.96470,-0.09343,0.00166,5.12946,17.52315,25.00000,25.00000,162.20807,0.40412,0.13398,0.42745,0.40625,0.86875,0.10000,0.00000,none
11.23750,50.85822,42.79499,1.96359,-0.09355,0.00160,5.20219,17.38888,25.00000,25.00000,162.20501,0.40543,0.13414,0.43352,0.40500,0.86750,0.10000,0.00000,none
11.24167,50.85784,42.79803,1.96248,-0.09366,0.00155,5.27437,17.25468,25.00000,25.00000,162.20197,0.40674,0.13430,0.43953,0.40375,0.86625,0.10000,0.00000,none
11.24583,50.85748,42.80105,1.96138,-0.09379,0.00149,5.34598,17.12058,25.00000,25.00000,162.19895,0.40806,0.13446,0.44550,0.40250,0.86500,0.10000,0.00000,none
11.25000,50.85713,42.80404,1.96029,-0.09391,0.00143,5.41704,16.98657,25.00000,25.00000,162.19596,0.40937,0.13462,0.45142,0.40125,0.86375,0.10000,0.00000,none
11.25417,50.85680,42.80701,1.95921,-0.09404,0.00137,5.48754,16.85267,25.00000,25.00000,162.19299,0.41068,0.13478,0.45729,0.40000,0.86250,0.10000,0.00000,none
11.25833,50.85648,42.80996,1.95813,-0.09417,0.00131,5.55748,16.71889,25.00000,25.00000,162.19004,0.41200,0.13495,0.46312,0.39875,0.86125,0.10000,0.00000,none
11.26250,50.85617,42.81288,1.95706,-0.09430,0.00126,5.62686,16.58523,25.00000,25.00000,162.18712,0.41331,0.13511,0.46890,0.39750,0.86000,0.10000,0.00000,none
11.26667,50.85588,42.81579,1.95600,-0.09444,0.00120,5.69569,16.45170,25.00000,25.00000,162.18421,0.41462,0.13527,0.47464,0.39625,0.85875,0.10000,0.00000,none
11.27083,50.85560,42.81867,1.95494,-0.09458,0.00114,5.76396,16.31831,25.00000,25.00000,162.18133,0.41594,0.13544,0.48033,0.39500,0.85750,0.10000,0.00000,none
11.27500,50.85533,42.82152,1.95389,-0.09473,0.00108,5.83167,16.18507,25.00000,25.00000,162.17848,0.41725,0.13561,0.48597,0.39375,0.85625,0.10000,0.00000,none
11.27917,50.85508,42.82436,1.95285,-0.09487,0.00102,5.89883,16.05199,25.00000,25.00000,162.17564,0.41856,0.13577,0.49157,0.39250,0.85500,0.10000,0.00000,none
11.28333,50.85485,42.82717,1.95182,-0.09502,0.00097,5.96544,15.91908,25.00000,25.00000,162.17283,0.41988,0.13594,0.49712,0.39125,0.85375,0.10000,0.00000,none
11.28750,50.85462,42.82995,1.95079,-0.09518,0.00091,6.03149,15.78634,25.00000,25.00000,162.17005,0.42119,0.13611,0.50262,0.39000,0.85250,0.10000,0.00000,none
11.29167,50.85441,42.83274,1.94976,-0.09533,0.00085,6.09699,15.65368,25.00000,25.00000,162.16726,0.42193,0.13625,0.50808,0.38875,0.85250,0.10000,0.00000,none
11.29583,50.85422,42.83553,1.94874,-0.09549,0.00079,6.16194,15.52113,25.00000,25.00000,162.16447,0.42268,0.13639,0.51350,0.38750,0.85250,0.10000,0.00000,none
11.30000,50.85403,42.83832,1.94772,-0.09564,0.00073,6.22634,15.38867,25.00000,25.00000,162.16168,0.42342,0.13653,0.51886,0.38625,0.85250,0.10000,0.00000,none
11.30417,50.85387,42.84111,1.94670,-0.09579,0.00068,6.29018,15.25633,25.00000,25.00000,162.15889,0.42417,0.13667,0.52418,0.38500,0.85250,0.10000,0.00000,none
11.30833,50.85371,42.84390,1.94569,-0.09595,0.00062,6.35347,15.12409,25.00000,25.00000,162.15610,0.42492,0.13681,0.52946,0.38375,0.85250,0.10000,0.00000,none
11.31250,50.85357,42.84669,1.94468,-0.09611,0.00056,6.41621,14.99198,25.00000,25.00000,162.15331,0.42566,0.13696,0.53468,0.38250,0.85250,0.10000,0.00000,none
11.31667,50.85344,42.84948,1.94367,-0.09626,0.00051,6.47841,14.86000,25.00000,25.00000,162.15052,0.42641,0.13710,0.53987,0.38125,0.85250,0.10000,0.00000,none
11.32083,50.85333,42.85227,1.94267,-0.09642,0.00045,6.54005,14.72814,25.00000,25.00000,162.14773,0.42715,0.13724,0.54500,0.38000,0.85250,0.10000,0.00000,none
11.32500,50.85323,42.85507,1.94167,-0.09657,0.00040,6.60114,14.59643,25.00000,25.00000,162.14493,0.42790,0.13738,0.55010,0.37875,0.85250,0.10000,0.00000,none
11.32917,50.85314,42.85786,1.94067,-0.09673,0.00034,6.66168,14.46485,25.00000,25.00000,162.14214,0.42865,0.13753,0.55514,0.37750,0.85250,0.10000,0.00000,none
11.33333,50.85306,42.86066,1.93967,-0.09689,0.00029,6.72168,14.33343,25.00000,25.00000,162.13934,0.42939,0.13767,0.56014,0.37625,0.85250,0.10000,0.00000,none
11.33750,50.85300,42.86345,1.93868,-0.09704,0.00023,6.78113,14.20216,25.00000,25.00000,162.13655,0.43014,0.13781,0.56509,0.37500,0.85250,0.10000,0.00000,none
11.34167,50.85295,42.86624,1.93769,-0.09720,0.00018,6.84003,14.07105,25.00000,25.00000,162.13376,0.43089,0.13796,0.57000,0.37375,0.85250,0.10000,0.00000,none
11.34583,50.85291,42.86904,1.93670,-0.09736,0.00012,6.89839,13.94010,25.00000,25.00000,162.13096,0.43164,0.13810,0.57487,0.37250,0.85250,0.10000,0.00000,none
11.35000,50.85289,42.87184,1.93572,-0.09752,0.00007,6.95620,13.80932,25.00000,25.00000,162.12816,0.43239,0.13825,0.57968,0.37125,0.85250,0.10000,0.00000,none
11.35417,50.85288,42.87463,1.93474,-0.09768,0.00002,7.01347,13.67871,25.00000,25.00000,162.12537,0.43313,0.13839,0.58446,0.37000,0.85250,0.10000,0.00000,none
11.35833,50.85288,42.87743,1.93376,-0.09783,-0.00003,7.07019,13.54829,25.00000,25.00000,162.12257,0.43388,0.13854,0.58918,0.36875,0.85250,0.10000,0.00000,none
11.36250,50.85290,42.88023,1.93279,-0.09799,-0.00009,7.12637,13.41804,25.00000,25.00000,162.11977,0.43463,0.13868,0.59386,0.36750,0.85250,0.10000,0.00000,none
11.36667,50.85292,42.88302,1.93182,-0.09815,-0.00014,7.18201,13.28799,25.00000,25.00000,162.11698,0.43538,0.13883,0.59850,0.36625,0.85250,0.10000,0.00000,none
11.37083,50.85296,42.88582,1.93085,-0.09831,-0.00019,7.23710,13.15812,25.00000,25.00000,162.11418,0.43613,0.13898,0.60309,0.36500,0.85250,0.10000,0.00000,none
11.37500,50.85302,42.88863,1.92988,-0.09847,-0.00024,7.29166,13.02790,25.00000,25.00000,162.11137,0.43620,0.13900,0.60764,0.36500,0.85250,0.10125,0.00000,none
11.37917,50.85308,42.89145,1.92891,-0.09863,-0.00029,7.34567,12.89732,25.00000,25.00000,162.10855,0.43628,0.13902,0.61214,0.36500,0.85250,0.10250,0.00000,none
11.38333,50.85316,42.89428,1.92795,-0.09878,-0.00034,7.39913,12.76640,25.00000,25.00000,162.10572,0.43636,0.13904,0.61659,0.36500,0.85250,0.10375,0.00000,none
11.38750,50.85324,42.89712,1.92698,-0.09894,-0.00039,7.45205,12.63514,25.00000,25.00000,162.10288,0.43643,0.13906,0.62100,0.36500,0.85250,0.10500,0.00000,none
11.39167,50.85334,42.89997,1.92602,-0.09910,-0.00044,7.50443,12.50354,25.00000,25.00000,162.10003,0.43651,0.13908,0.62537,0.36500,0.85250,0.10625,0.00000,none
11.39583,50.85346,42.90283,1.92506,-0.09925,-0.00049,7.55625,12.37162,25.00000,25.00000,162.09717,0.43658,0.13910,0.62969,0.36500,0.85250,0.10750,0.00000,none
11.40000,50.85358,42.90571,1.92409,-0.09940,-0.00054,7.60752,12.23937,25.00000,25.00000,162.09429,0.43666,0.13912,0.63396,0.36500,0.85250,0.10875,0.00000,none
11.40417,50.85371,42.90859,1.92313,-0.09955,-0.00059,7.65824,12.10680,25.00000,25.00000,162.09141,0.43674,0.13914,0.63819,0.36500,0.85250,0.11000,0.00000,none
11.40833,50.85386,42.91148,1.92217,-0.09971,-0.00064,7.70841,11.97393,25.00000,25.00000,162.08852,0.43682,0.13916,0.64237,0.36500,0.85250,0.11125,0.00000,none
11.41250,50.85402,42.91438,1.92122,-0.09986,-0.00068,7.75802,11.84074,25.00000,25.00000,162.08562,0.43689,0.13918,0.64650,0.36500,0.85250,0.11250,0.00000,none
11.41667,50.85419,42.91730,1.92026,-0.10000,-0.00073,7.80708,11.70725,25.00000,25.00000,162.08270,0.43697,0.13920,0.65059,0.36500,0.85250,0.11375,0.00000,none
11.42083,50.85437,42.92022,1.91930,-0.10015,-0.00077,7.85558,11.57347,25.00000,25.00000,162.07978,0.43705,0.13922,0.65463,0.36500,0.85250,0.11500,0.00000,none
11.42500,50.85456,42.92315,1.91835,-0.10030,-0.00082,7.90353,11.43939,25.00000,25.00000,162.07685,0.43713,0.13924,0.65863,0.36500,0.85250,0.11625,0.00000,none
11.42917,50.85476,42.92609,1.91739,-0.10045,-0.00086,7.95091,11.30503,25.00000,25.00000,162.07391,0.43721,0.13926,0.66258,0.36500,0.85250,0.11750,0.00000,none
11.43333,50.85497,42.92905,1.91644,-0.10059,-0.00091,7.99774,11.17038,25.00000,25.00000,162.07095,0.43728,0.13928,0.66648,0.36500,0.85250,0.11875,0.00000,none
11.43750,50.85519,42.93201,1.91549,-0.10074,-0.00095,8.04400,11.03546,25.00000,25.00000,162.06799,0.43736,0.13930,0.67033,0.36500,0.85250,0.12000,0.00000,none
11.44167,50.85542,42.93498,1.91454,-0.10088,-0.00100,8.08970,10.90026,25.00000,25.00000,162.06502,0.43744,0.13932,0.67414,0.36500,0.85250,0.12125,0.00000,none
11.44583,50.85567,42.93795,1.91359,-0.10103,-0.00104,8.13483,10.76480,25.00000,25.00000,162.06205,0.43752,0.13934,0.67790,0.36500,0.85250,0.12250,0.00000,none
11.45000,50.85592,42.94094,1.91264,-0.10117,-0.00108,8.17940,10.62908,25.00000,25.00000,162.05906,0.43760,0.13937,0.68162,0.36500,0.85250,0.12375,0.00000,none
11.45417,50.85618,42.94394,1.91169,-0.10131,-0.00112,8.22341,10.49309,25.00000,25.00000,162.05606,0.43768,0.13939,0.68528,0.36500,0.85250,0.12500,0.00000,none
11.45833,50.85646,42.94694,1.91074,-0.10145,-0.00116,8.26684,10.35685,25.00000,25.00000,162.05306,0.43776,0.13941,0.68890,0.36500,0.85250,0.12625,0.00000,none
11.46250,50.85674,42.94996,1.90980,-0.10159,-0.00121,8.30971,10.22037,25.00000,25.00000,162.05004,0.43784,0.13943,0.69248,0.36500,0.85250,0.12750,0.00000,none
11.46667,50.85703,42.95298,1.90885,-0.10173,-0.00125,8.35201,10.08363,25.00000,25.00000,162.04702,0.43792,0.13945,0.69600,0.36500,0.85250,0.12875,0.00000,none
11.47083,50.85733,42.95601,1.90791,-0.10187,-0.00129,8.39374,9.94666,25.00000,25.00000,162.04399,0.43800,0.13947,0.69948,0.36500,0.85250,0.13000,0.00000,none
11.47500,50.85765,42.95905,1.90697,-0.10201,-0.00133,8.43490,9.80944,25.00000,25.00000,162.04095,0.43809,0.13949,0.70291,0.36500,0.85250,0.13125,0.00000,none
11.47917,50.85797,42.96210,1.90602,-0.10214,-0.00137,8.47549,9.67200,25.00000,25.00000,162.03790,0.43817,0.13952,0.70629,0.36500,0.85250,0.13250,0.00000,none
11.48333,50.85830,42.96515,1.90508,-0.10228,-0.00141,8.51550,9.53432,25.00000,25.00000,162.03485,0.43825,0.13954,0.70963,0.36500,0.85250,0.13375,0.00000,none
11.48750,50.85864,42.96822,1.90414,-0.10241,-0.00144,8.55494,9.39642,25.00000,25.00000,162.03178,0.43833,0.13956,0.71291,0.36500,0.85250,0.13500,0.00000,none
11.49167,50.85899,42.97129,1.90320,-0.10255,-0.00148,8.59380,9.25829,25.00000,25.00000,162.02871,0.43841,0.13958,0.71615,0.36500,0.85250,0.13625,0.00000,none
11.49583,50.85935,42.97437,1.90227,-0.10268,-0.00152,8.63209,9.11995,25.00000,25.00000,162.02563,0.43850,0.13960,0.71934,0.36500,0.85250,0.13750,0.00000,none
